,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,E
9698,0.66,0.0,0.07,0.06,0.03,0.0,0.035,0.025,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.015,0.0,0.0,80.8000030517578
9699,0.0,0.595,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,75.0
9700,0.5499,0.0,0.067,0.0623,0.0362,0.0,0.0,0.0,0.0,0.0,0.2846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
9701,0.6836,0.0,0.0072,0.1547,0.0153,0.0,0.0,0.0404,0.0810999999999999,0.0,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,73.0
9702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.900001525878906
9703,0.653,0.0,0.113,0.0,0.0,0.0,0.132,0.053,0.0289999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,83.80000305175781
9704,0.6765000000000001,0.0191,0.0741,0.0,0.0185,0.0435,0.0,0.0275,0.0322,0.0,0.0793,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,78.0
9705,0.5629437056294371,0.0,0.0,0.1262873712628737,0.1600839916008399,0.0,0.0,0.1062893710628937,0.0190980901909809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252974702529747,0.0,85.0
9706,0.4587,0.0,0.0,0.0,0.0,0.0,0.0,0.0825999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4587,0.0,0.0,0.0,66.0999984741211
9707,0.0,0.0499999999999999,0.0682999999999999,0.2308999999999999,0.0,0.0,0.0149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118999999999999,0.0,0.0,0.0,0.6126999999999999,0.0,64.5
9708,0.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.25
9709,0.6186381361863813,0.0091990800919908,0.0931906809319068,0.0837916208379162,0.0113988601139886,0.0,0.0511948805119488,0.034996500349965,0.0317968203179682,0.0226977302269773,0.0,0.0,0.0,0.0,0.0,0.0398960103989601,0.0,0.0,0.0,0.0,83.4000015258789
9710,0.7162283771622838,0.0,0.0485951404859514,0.1146885311468853,0.0513948605139486,0.0,0.0,0.0690930906909309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.40000152587892
9711,0.4562,0.0,0.0,0.0,0.2662,0.0,0.0,0.2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256999999999999,0.0,79.59999847412107
9712,0.6028,0.0,0.0973,0.0362,0.2636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.70000000000002
9713,0.6404000000000001,0.0,0.0,0.0,0.1971,0.0,0.0,0.1478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,81.6
9714,0.71,0.0,0.04,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9000015258789
9715,0.1,0.46,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,73.6
9716,0.6656,0.009,0.0612999999999999,0.0465,0.2017,0.0158999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
9717,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,65.6
9718,0.9565,0.0434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.14
9719,0.6073392660733926,0.0,0.045995400459954,0.0,0.1168883111688831,0.0,0.2097790220977902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01999800019998,0.0,0.0,0.0,0.0,90.0
9720,0.6116,0.1331,0.0,0.0,0.0,0.0,0.0,0.2553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.14999999999998
9721,0.7371000000000001,0.0,0.0,0.0,0.1088,0.0,0.0,0.1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5
9722,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.52
9723,0.0,0.0,0.0,0.05,0.3,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,74.56
9724,0.7073,0.0,0.004,0.0589,0.1018999999999999,0.0,0.0,0.1278999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
9725,0.7389261073892612,0.0296970302969703,0.0571942805719428,0.0295970402959704,0.0,0.0,0.0356964303569643,0.0717928207179282,0.035996400359964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
9726,0.5858707064646769,0.0351982400879956,0.0344982750862456,0.0669966501674916,0.0704964751762411,0.0,0.0860956952152392,0.0455977201139943,0.015299235038248,0.0,0.0,0.0,0.0,0.0,0.0093995300234988,0.0274986250687465,0.0,0.0223988800559972,0.0,0.0,93.0
9727,0.6647000000000001,0.0,0.0855,0.0,0.0,0.0,0.0414,0.086,0.0373,0.06,0.0,0.0,0.0,0.0,0.0,0.0171,0.0,0.0,0.0069,0.0,76.0
9728,0.5784,0.0726,0.1301,0.1411,0.0676,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.00000000000001
9729,0.65,0.0,0.0,0.0,0.225,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.8
9730,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5
9731,0.0,0.7935,0.0,0.0,0.0,0.0,0.2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.59999847412108
9732,0.5055,0.0,0.0,0.2437,0.2507999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
9733,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.20000000000002
9734,0.3093,0.4638,0.0,0.0,0.0,0.0,0.0,0.0302999999999999,0.0621,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
9735,0.7320000000000001,0.0,0.07,0.055,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,74.6
9736,0.665,0.0,0.077,0.07,0.01,0.006,0.0,0.043,0.059,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,79.5
9737,0.7384999999999999,0.0,0.0,0.0,0.0999,0.0,0.0,0.1596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6
9738,0.619,0.0,0.13,0.048,0.0,0.0,0.09,0.053,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.006,0.0,0.0,82.19999694824219
9739,0.625,0.035,0.1,0.03,0.15,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
9740,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
9741,0.57,0.0,0.13,0.03,0.0,0.0,0.125,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,88.40000152587889
9742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,42.14000000000001
9743,0.54,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.06,0.0,0.0,100.20000000000002
9744,0.75,0.0,0.0,0.0,0.1,0.0,0.0,0.075,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0999984741211
9745,0.83,0.11,0.01,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
9746,0.5865,0.0,0.1885,0.1907,0.0343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.79999999999998
9747,0.3722372237223722,0.1283128312831283,0.0495049504950495,0.04000400040004,0.3444344434443444,0.0,0.0,0.0,0.0,0.0102010201020102,0.0,0.0,0.03000300030003,0.0,0.0198019801980198,0.0,0.0,0.0055005500550055,0.0,0.0,101.0
9748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,44.70000076293945
9749,0.7044704470447044,0.0478047804780478,0.1253125312531253,0.0165016501650165,0.0831083108310831,0.0087008700870087,0.0,0.0,0.0,0.0,0.0128012801280128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
9750,0.6811318868113188,0.0,0.0,0.0,0.0,0.0,0.0,0.0403959604039595,0.0424957504249575,0.0,0.0,0.2344765523447654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
9751,0.0,0.0,0.08,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.59,0.0,55.3
9752,0.6282,0.0415,0.1139,0.1059,0.0702,0.0256999999999999,0.0,0.0,0.0069999999999999,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9000015258789
9753,0.551,0.0,0.213,0.0,0.0,0.0,0.0,0.159,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8
9754,0.7431662300785858,0.0,0.006498830210562,0.0,0.0,0.0,0.0,0.1782679117758803,0.0,0.0468915595192865,0.0,0.0238956987742206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9000015258789
9755,0.6,0.1753,0.0329,0.0,0.0822,0.0548,0.0,0.0548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
9756,0.68,0.0,0.1,0.08,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,75.0
9757,0.7143,0.0978999999999999,0.1002,0.0169,0.0243,0.0267,0.0,0.0,0.0,0.0,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
9758,0.455,0.0,0.103,0.181,0.182,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,99.1999969482422
9759,0.65,0.0,0.06,0.14,0.03,0.0,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,84.0
9760,0.6521347865213479,0.0434956504349565,0.086991300869913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173782621737826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0999984741211
9761,0.6498,0.187,0.0447,0.0,0.0,0.0,0.0,0.084,0.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
9762,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.19999694824219
9763,0.3257999999999999,0.0,0.1477999999999999,0.0,0.0,0.0,0.0,0.0,0.0662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4531999999999999,0.0,67.0
9764,0.5,0.2,0.12,0.08,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5
9765,0.7754000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677,0.0,0.0,0.0,0.0,70.0
9766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,46.79999923706056
9767,0.6154615461546155,0.0,0.202020202020202,0.0,0.0,0.0,0.1435143514351435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039003900390039,0.0,0.0,0.0,0.0,88.4000015258789
9768,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,64.66
9769,0.6752,0.0651,0.1354,0.0148,0.0149,0.0,0.0701,0.0237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,77.073
9770,0.262,0.273,0.0303,0.0,0.0,0.0,0.2629,0.0404,0.0303,0.0,0.1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1999969482422
9771,0.6859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.1369999999999999,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,71.40000152587893
9772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8503000000000001,0.0,0.0,0.0,57.89
9773,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.03,0.0,0.0,103.0
9774,0.7584241575842416,0.0,0.0035996400359964,0.0,0.1168883111688831,0.0,0.0,0.095990400959904,0.0250974902509749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5999984741211
9775,0.6960000000000001,0.076,0.008,0.0,0.0,0.0,0.114,0.044,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
9776,0.64,0.2,0.04,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.19999694824219
9777,0.5137486251374862,0.0,0.0857914208579142,0.0,0.2454754524547545,0.0,0.0,0.0227977202279772,0.024997500249975,0.0,0.0,0.1071892810718928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4000015258789
9778,0.6508,0.0,0.0841,0.0,0.0,0.0,0.1231,0.1086999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249,0.0,0.0,84.0
9779,0.64,0.0,0.05,0.0,0.16,0.03,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,90.1999969482422
9780,0.595,0.0,0.055,0.0,0.114,0.0,0.186,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,90.9
9781,0.5967,0.0,0.045,0.042,0.0721,0.0,0.1862,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289999999999999,0.0,0.01,0.0,0.0,93.70000000000002
9782,0.5401,0.0,0.0,0.0491,0.0,0.0,0.0983,0.2455999999999999,0.0,0.0,0.0,0.0,0.0,0.0491,0.0,0.0,0.0,0.0,0.0,0.0,85.99999999999999
9783,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.23
9784,0.0,0.8569,0.0,0.0,0.0,0.0,0.1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.59999847412109
9785,0.6906690669066907,0.0,0.2305230523052305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768076807680768,0.0,0.0,0.0,0.0,0.0,92.0
9786,0.6334633463346335,0.0475047504750475,0.1279127912791279,0.0985098509850985,0.059005900590059,0.0259025902590259,0.0,0.0,0.0,0.0,0.0064006400640064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.69999694824219
9787,0.65,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8
9788,0.6940000000000001,0.01,0.125,0.077,0.052,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
9789,0.675,0.0,0.127,0.113,0.054,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,88.8
9790,0.2195,0.2395,0.0,0.0,0.0,0.0596999999999999,0.2418,0.0,0.0397,0.1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
9791,0.683,0.0869,0.1102,0.0197,0.0,0.0502,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9000015258789
9792,0.622,0.0118999999999999,0.0934,0.0677,0.0441,0.0,0.0425,0.0553,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0477,0.0,0.0,0.0,0.0,85.70000000000002
9793,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1
9794,0.653,0.1084,0.037,0.0313,0.0762,0.0,0.0,0.0801,0.0139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
9795,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,69.1999969482422
9796,0.6363,0.0,0.0849,0.0877999999999999,0.0203,0.0049,0.0,0.1499,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0999984741211
9797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9000015258789
9798,0.59,0.0,0.205,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,83.7
9799,0.6636,0.0579,0.1411,0.0248,0.015,0.0,0.0701,0.0267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,78.03900000000002
9800,0.6607,0.0631,0.1251,0.047,0.0631,0.027,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2
9801,0.2963999999999999,0.0443999999999999,0.2221999999999999,0.2369999999999999,0.037,0.0147999999999999,0.0,0.0,0.0,0.0,0.0147999999999999,0.0,0.0,0.037,0.0,0.052,0.0,0.0,0.0443999999999999,0.0,109.0
9802,0.6020000000000001,0.111,0.0,0.0,0.0,0.0,0.0,0.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.22
9803,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2
9804,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.29
9805,0.6068,0.0472,0.0902,0.0489,0.0,0.0,0.0,0.1908,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
9806,0.6297,0.0269,0.0550999999999999,0.031,0.0223,0.0,0.1045,0.0604,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0235,0.0,0.0253,0.0132,0.0,86.09999999999998
9807,0.7502,0.1079,0.0306999999999999,0.0,0.0,0.0,0.0,0.1110999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15
9808,0.475,0.0,0.125,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
9809,0.6501,0.0613999999999999,0.1121,0.0,0.0542,0.0,0.0,0.1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.39999999999999
9810,0.6478,0.0825,0.072,0.0,0.0,0.0,0.0960999999999999,0.0771999999999999,0.0,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
9811,0.7432,0.0,0.1009,0.0,0.0,0.0,0.0,0.0767,0.0782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5
9812,0.500949905009499,0.0,0.0300969903009699,0.0,0.1121887811218878,0.0280971902809719,0.0951904809519048,0.1402859714028597,0.0450954904509549,0.0,0.0480951904809519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
9813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.33
9814,0.6494,0.0,0.0599,0.1698,0.011,0.0,0.006,0.0839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,84.90000000000002
9815,0.6954721811127554,0.0897964081436742,0.1096956121755129,0.0,0.0997960081596736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0999984741211
9816,0.6201379862013798,0.1374862513748625,0.0,0.0,0.0,0.0,0.0,0.2423757624237576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69999694824219
9817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,57.8
9818,0.61,0.0,0.09,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.2
9819,0.7121000000000001,0.0202,0.0,0.0,0.0,0.0,0.0,0.0227,0.0498,0.0,0.0,0.1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.09999847412109
9820,0.7358999999999999,0.0,0.0218,0.0210999999999999,0.0221999999999999,0.0379999999999999,0.0262999999999999,0.0792999999999999,0.0348,0.0,0.0189999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
9821,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.79999923706054
9822,0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.72
9823,0.66,0.0,0.11,0.0,0.0,0.0,0.123,0.055,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,82.30000305175781
9824,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.59999847412108
9825,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.46
9826,0.6596659665966597,0.0,0.0763076307630763,0.0878087808780878,0.009000900090009,0.0049004900490049,0.0,0.1397139713971397,0.0067006700670067,0.0,0.0159015901590159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.80000305175781
9827,0.642,0.143,0.114,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
9828,0.6811,0.0985,0.1044,0.0298,0.0805,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.69999694824219
9829,0.659,0.0771,0.1119,0.05,0.0479,0.0,0.0,0.0,0.0,0.0,0.0518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
9830,0.6531522521801745,0.0930074405952476,0.1258100648051844,0.0100008000640051,0.1010080806464517,0.0,0.0,0.0,0.0,0.0,0.0170013601088087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.80000305175781
9831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,63.900001525878906
9832,0.6667000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0999984741211
9833,0.633,0.063,0.147,0.063,0.073,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0999984741211
9834,0.5952595259525952,0.0,0.0595059505950595,0.0,0.0,0.0,0.3452345234523452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.00000000000001
9835,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.0,81.40000152587892
9836,0.7048000000000001,0.0275,0.1466,0.0127,0.0057,0.0,0.0898,0.0082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,82.0
9837,0.79,0.0,0.02,0.04,0.01,0.0,0.0,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.8
9838,0.6551344865513449,0.0,0.0893910608939106,0.0,0.0451954804519548,0.0,0.0,0.0192980701929807,0.030996900309969,0.0,0.0,0.15998400159984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5
9839,0.6727663616819158,0.1129943502824858,0.1052947352632368,0.0141992900354982,0.0586970651467426,0.0,0.0,0.0,0.0,0.0,0.0137993100344982,0.0,0.0,0.0,0.0219989000549972,0.0,0.0,0.0,0.0,0.0,76.5999984741211
